,year,month,customer_type,monthly_usage,zip_code,geometry,latitude,longitude,geo
202,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1264719.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
203,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1790369.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
204,2015.0,8,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
205,2015.0,8,OLMOLB METERED,16749.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
206,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,5674119.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
207,2015.0,8,COMCOMM > 50 KW,1607902.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
208,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,23143.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
209,2015.0,8,COMCOMM > 50 KW,11999926.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
210,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2569066.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
211,2015.0,8,COMCOMM > 50 KW,12922243.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
212,2015.0,8,SEASEAS > 50 KW,0.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
213,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,67230.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
214,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,5472095.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
215,2015.0,8,COMCOMM > 50 KW,2437380.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
216,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,3840508.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
217,2015.0,8,COMCOMM > 50 KW,69268.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
218,2015.0,8,COMCOMM > 50 KW,8643173.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
219,2015.0,8,COMCOMM > 50 KW,99000.0,37238,"(36.166067, -86.779698)",36.166067,-86.77969,POINT (-86.77969 36.166067)
220,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,4549173.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
221,2015.0,8,OLMOLB METERED,8408.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
222,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,44267.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
223,2015.0,8,OLMOLB METERED,0.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
224,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7178130.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
225,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,585.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
226,2015.0,8,OLMOLB METERED,13963.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
227,2015.0,8,OLMOLB METERED,606.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
228,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1034845.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
229,2016.0,4,RESIDENTIAL,6476.0,37064,,,,POINT (nan nan)
230,2015.0,8,OLMOLB METERED,1938.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
231,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,121536.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
232,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,292054.0,,,,,POINT (nan nan)
233,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1069391.0,,,,,POINT (nan nan)
234,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,34344.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
235,2015.0,8,OLMOLB METERED,14300.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
236,2015.0,8,COMCOMM > 50 KW,9283580.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
237,2015.0,8,OLMOLB METERED,2400.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
238,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1126839.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
239,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,4052822.0,,,,,POINT (nan nan)
240,2015.0,8,OLMOLB METERED,52460.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
241,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2746212.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
242,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,263936.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
243,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,26771.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
244,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,865821.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
245,2015.0,8,SEASEAS > 50 KW,34400.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
246,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,10749352.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
247,2015.0,8,COMCOMM > 50 KW,684000.0,,,,,POINT (nan nan)
248,2015.0,8,COMCOMM > 50 KW,90560.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
249,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,696362.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
250,2015.0,8,OLMOLB METERED,41654.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
251,2015.0,8,COMCOMM > 50 KW,34673669.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
252,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,8013.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
253,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7087647.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
254,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1115691.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
255,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,25897.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
256,2015.0,8,COMCOMM > 50 KW,14581424.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
257,2015.0,4,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4852.0,,,,,POINT (nan nan)
258,2015.0,8,COMCOMM > 50 KW,10573874.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
259,2015.0,8,OLMOLB METERED,3970.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
260,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,6944.0,37064,"(35.889628, -86.926986)",35.889628,-86.92698,POINT (-86.92698 35.889628)
261,2015.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7160.0,,,,,POINT (nan nan)
262,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,582506.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
263,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2022349.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
264,2015.0,8,COMCOMM > 50 KW,3450527.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
265,2015.0,8,COMCOMM > 50 KW,6435801.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
266,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,32506.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
267,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,733088.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
268,2015.0,8,COMCOMM > 50 KW,6498840.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
269,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,706808.0,37143,"(36.12259, -87.03587)",,-87.03587,POINT (-87.03587 nan)
270,2015.0,8,COMCOMM > 50 KW,117900.0,37227,"(36.129798, -86.666977)",36.129798,-86.66697,POINT (-86.66697000000001 36.129798)
271,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,246523.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
272,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7474936.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
273,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1146652.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
274,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,814394.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
275,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,972375.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
276,2015.0,8,COMCOMM > 50 KW,4444528.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
277,2015.0,8,COMCOMM > 50 KW,5888256.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
278,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1310251.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
279,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7117.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
280,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1003.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
281,2015.0,8,COMCOMM > 50 KW,54320.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
282,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2040744.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
283,2015.0,8,COMCOMM > 50 KW,4650.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
284,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,8649005.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
285,2015.0,8,COMCOMM > 50 KW,599253.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
286,2015.0,8,OLMOLB METERED,1760.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
287,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,163747.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
288,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,387.0,37227,"(36.129798, -86.666977)",36.129798,-86.66697,POINT (-86.66697000000001 36.129798)
289,2015.0,8,SEASEAS =< 50 KW,1320.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
290,2015.0,12,RESIDENTIAL,3105842.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
291,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,11295066.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
292,2015.0,8,COMCOMM > 50 KW,1753006.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
293,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1920673.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
294,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2471607.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
295,2015.0,8,COMCOMM > 50 KW,5755819.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
296,2015.0,8,COMCOMM > 50 KW,5352523.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
297,2015.0,8,COMCOMM > 50 KW,5948530.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
298,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2555488.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
299,2015.0,8,OLMOLB METERED,592.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
300,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,5835953.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
301,2015.0,8,OLMOLB METERED,4137.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
302,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5504.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
303,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,657933.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
304,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1422938.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
305,2015.0,8,COMCOMM > 50 KW,3971741.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
306,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2311354.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
307,2015.0,8,COMCOMM > 50 KW,631180.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
308,2015.0,8,COMCOMM > 50 KW,3307120.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
309,2015.0,8,OLMOLB METERED,1480.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
310,2015.0,8,OLMOLB METERED,6399.0,,,,,POINT (nan nan)
311,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,68776.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
312,2015.0,8,OLMOLB METERED,8742.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
313,2015.0,8,SEASEAS =< 50 KW,0.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
314,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1937720.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
315,2015.0,12,COMMERCIAL,11506.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
316,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7410243.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
317,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1753652.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
318,2015.0,8,OLMOLB METERED,896.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
319,2015.0,8,OLMOLB METERED,1200.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
320,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,635765.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
321,2015.0,12,COMMERCIAL,1190259.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
322,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2757036.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
323,2015.0,8,OLMOLB METERED,0.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
324,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1202679.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
325,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,629808.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
326,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,287111.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
327,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,98999.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
328,2015.0,8,COMCOMM > 50 KW,65040.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
329,2015.0,8,COMCOMM > 50 KW,6287147.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
330,2015.0,8,OLMOLB METERED,7714.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
331,2015.0,7,OLMOLB METERED,85.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
332,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1072307.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
333,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1211121.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
334,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5488.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
335,2015.0,7,OLMOLB METERED,4706.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
336,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,304897.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
337,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,10522194.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
338,2015.0,7,OLMOLB METERED,18421.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
339,2015.0,7,OLMOLB METERED,0.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
340,2015.0,7,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
341,2015.0,7,COMCOMM > 50 KW,384000.0,37242,"(36.165017, -86.782171)",36.165017,-86.78217,POINT (-86.78216999999999 36.165017)
342,2015.0,7,COMCOMM > 50 KW,11623065.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
343,2015.0,7,COMCOMM > 50 KW,40.0,37234,"(36.159965, -86.783617)",36.159965,-86.78361,POINT (-86.78361 36.159965)
344,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1401532.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
345,2015.0,12,COMMERCIAL,791393.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
346,2015.0,7,OLMOLB METERED,15264.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
347,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,5603860.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
348,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,29907.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
349,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,3105944.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
350,2015.0,7,COMCOMM > 50 KW,6477731.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
351,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,4244660.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
352,2015.0,12,COMMERCIAL,16712362.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
353,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3639274.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
354,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,7794493.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
355,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,763411.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
356,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,631056.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
357,2015.0,7,OLMOLB METERED,0.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
358,2015.0,7,COMCOMM > 50 KW,16847604.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
359,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1959107.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
360,2015.0,7,COMCOMM > 50 KW,60960.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
361,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,11186104.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
362,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7197.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
363,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,251355.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
364,2015.0,7,COMCOMM > 50 KW,16218252.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
365,2015.0,7,COMCOMM > 50 KW,30865769.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
366,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,8140266.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
367,2015.0,7,COMCOMM > 50 KW,3716787.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
