,year,month,customer_type,monthly_usage(kWh),zip_code,geometry
3490,2014.0,12,COMCOMM > 50 KW,6867828.0,37219,"(36.167467, -86.783669)"
3491,2014.0,12,COMCOMM > 50 KW,464000.0,,
3492,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,4081346.0,37216,"(36.216134, -86.726204)"
3493,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,6760.0,37064,"(35.889628, -86.926986)"
3494,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,9686377.0,37207,"(36.224945, -86.775061)"
3495,2014.0,12,OLMOLB METERED,1167.0,37220,"(36.06788, -86.776955)"
3496,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,224234.0,37080,"(36.331509, -86.915843)"
3497,2014.0,12,OLMOLB METERED,4309.0,37214,"(36.168995, -86.667231)"
3498,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,18419.0,37243,"(36.166899, -86.77672)"
3499,2014.0,12,COMCOMM > 50 KW,454962.0,37080,"(36.331509, -86.915843)"
3500,2014.0,12,SEASEAS > 50 KW,120.0,37210,"(36.140869, -86.738847)"
3501,2014.0,12,OLMOLB METERED,1944.0,37217,"(36.106646, -86.667608)"
3502,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,51990.0,37201,"(36.164553, -86.776977)"
3503,2014.0,12,OLMOLB METERED,160.0,37203,"(36.150195, -86.790206)"
3504,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1008472.0,,
3505,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,966487.0,37027,"(36.00245, -86.778709)"
3506,2014.0,12,COMCOMM > 50 KW,16063465.0,37211,"(36.069132, -86.724578)"
3507,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,7732499.0,37072,"(36.350389, -86.731255)"
3508,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,480404.0,37069,"(35.985493, -86.899213)"
3509,2014.0,12,COMCOMM > 50 KW,40.0,37234,"(36.159965, -86.783617)"
3510,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4860.0,37082,"(36.08832, -87.117051)"
3511,2014.0,12,COMCOMM > 50 KW,2551297.0,37216,"(36.216134, -86.726204)"
3512,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,7365046.0,37115,"(36.262567, -86.704171)"
3513,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,528987.0,37122,"(36.187906, -86.500085)"
3514,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,6512963.0,37027,"(36.00245, -86.778709)"
3515,2014.0,12,COMCOMM > 50 KW,1406011.0,37220,"(36.06788, -86.776955)"
3516,2014.0,12,COMCOMM > 50 KW,350400.0,37242,"(36.165017, -86.782171)"
3517,2014.0,12,COMCOMM > 50 KW,64800.0,37069,"(35.985493, -86.899213)"
3518,2014.0,12,COMCOMM > 50 KW,48400.0,,
3519,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,3582580.0,37086,"(36.014912, -86.5643)"
3520,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1474924.0,37204,"(36.109305, -86.776748)"
3521,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,967924.0,,
3522,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,5320922.0,37218,"(36.210699, -86.866798)"
3523,2014.0,12,OLMOLB METERED,14170.0,37204,"(36.109305, -86.776748)"
3524,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1543327.0,37072,"(36.350389, -86.731255)"
3525,2014.0,12,COMCOMM > 50 KW,30880.0,37073,"(36.42764, -86.812249)"
3526,2014.0,12,OLMOLB METERED,84912.0,37212,"(36.133256, -86.801456)"
3527,2014.0,12,OLMOLB METERED,3031.0,37205,"(36.112469, -86.867263)"
3528,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,904451.0,37076,"(36.175185, -86.5933)"
3529,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,35252.0,37082,"(36.08832, -87.117051)"
3530,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,325.0,37213,"(36.167552, -86.767564)"
3531,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,877355.0,37221,"(36.064367, -86.96029)"
3532,2014.0,12,COMCOMM > 50 KW,24403563.0,37209,"(36.149599, -86.874487)"
3533,2014.0,12,OLMOLB METERED,560.0,37216,"(36.216134, -86.726204)"
3534,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,3742012.0,,
3535,2014.0,12,COMCOMM > 50 KW,2276170.0,37243,"(36.166899, -86.77672)"
3536,2013.0,5,RESRESIDENTIAL                SRSRESID. SUPPL.,4218911.0,,
3537,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1302905.0,37013,"(36.049335, -86.641832)"
3538,2014.0,12,OLMOLB METERED,221.0,37138,"(36.239455, -86.611783)"
3539,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,32373.0,37066,"(36.387698, -86.459057)"
3540,2014.0,12,OLMOLB METERED,41031.0,37208,"(36.176427, -86.805176)"
3541,2014.0,12,COMCOMM > 50 KW,8306934.0,37072,"(36.350389, -86.731255)"
3542,2014.0,12,COMCOMM > 50 KW,45720.0,37152,"(36.396526, -86.765833)"
3543,2014.0,12,COMCOMM > 50 KW,20841259.0,37138,"(36.239455, -86.611783)"
3544,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,694264.0,37086,"(36.014912, -86.5643)"
3545,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,18808.0,37073,"(36.42764, -86.812249)"
3546,2014.0,12,SEASEAS =< 50 KW,160.0,37072,"(36.350389, -86.731255)"
3547,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,9171002.0,37013,"(36.049335, -86.641832)"
3548,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,3978709.0,37138,"(36.239455, -86.611783)"
3549,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,51173.0,37228,"(36.193837, -86.803025)"
3550,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,90907.0,37073,"(36.42764, -86.812249)"
3551,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,140643.0,37213,"(36.167552, -86.767564)"
3552,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1262477.0,37214,"(36.168995, -86.667231)"
3553,2014.0,12,COMCOMM > 50 KW,61609716.0,37203,"(36.150195, -86.790206)"
3554,2014.0,12,OLMOLB METERED,1600.0,37080,"(36.331509, -86.915843)"
3555,2014.0,12,OLMOLB METERED,52.0,37207,"(36.224945, -86.775061)"
3556,2014.0,12,COMCOMM > 50 KW,17593046.0,37086,"(36.014912, -86.5643)"
3557,2014.0,12,SEASEAS =< 50 KW,0.0,37086,"(36.014912, -86.5643)"
3558,2014.0,12,OLMOLB METERED,0.0,37189,"(36.279393, -86.826731)"
3559,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2271018.0,37210,"(36.140869, -86.738847)"
3560,2014.0,12,OLMOLB METERED,200.0,37218,"(36.210699, -86.866798)"
3561,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1816909.0,37075,"(36.323052, -86.60557)"
3562,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,8648250.0,,
3563,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,857343.0,37015,"(36.29003, -87.070106)"
3564,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,1110683.0,37203,"(36.150195, -86.790206)"
3565,2014.0,12,COMCOMM > 50 KW,5144808.0,37218,"(36.210699, -86.866798)"
3566,2016.0,2,RESIDENTIAL,3932676.0,37138,
3567,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,360.0,37227,"(36.129798, -86.666977)"
3568,2014.0,12,OLMOLB METERED,12438.0,37209,"(36.149599, -86.874487)"
3569,2014.0,12,OLMOLB METERED,42787.0,37206,"(36.18095, -86.739624)"
3570,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,2265843.0,37220,"(36.06788, -86.776955)"
3571,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,7584037.0,37075,"(36.323052, -86.60557)"
3572,2014.0,12,COMCOMM > 50 KW,8922860.0,37115,"(36.262567, -86.704171)"
3573,2014.0,12,OLMOLB METERED,37996.0,37075,"(36.323052, -86.60557)"
3574,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,204284.0,37228,"(36.193837, -86.803025)"
3575,2014.0,12,COMCOMM > 50 KW,13390470.0,37207,"(36.224945, -86.775061)"
3576,2014.0,10,COMCOMM > 50 KW,3884.0,37015,"(36.29003, -87.070106)"
3577,2014.0,12,COMCOMM > 50 KW,1447616.0,37189,"(36.279393, -86.826731)"
3578,2014.0,12,OLMOLB METERED,8826.0,37215,"(36.091316, -86.827959)"
3579,2014.0,12,COMCOMM > 50 KW,17500.0,37202,"(36.158527, -86.782923)"
3580,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,452464.0,37218,"(36.210699, -86.866798)"
3581,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,196051.0,37201,"(36.164553, -86.776977)"
3582,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,2218653.0,37210,"(36.140869, -86.738847)"
3583,2014.0,12,COMCOMM > 50 KW,7690055.0,37212,"(36.133256, -86.801456)"
3584,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,831425.0,37205,"(36.112469, -86.867263)"
3585,2014.0,12,COMCOMM > 50 KW,967000.0,37229,"(36.166687, -86.779932)"
3586,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1078034.0,37215,"(36.091316, -86.827959)"
3587,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,5436818.0,,
3588,2014.0,12,COMCOMM > 50 KW,12353626.0,37013,"(36.049335, -86.641832)"
3589,2014.0,12,OLMOLB METERED,0.0,37076,"(36.175185, -86.5933)"
3590,2016.0,3,COMMERCIAL,1168496.0,37013,
3591,2014.0,12,OLMOLB METERED,5341.0,37086,"(36.014912, -86.5643)"
3592,2014.0,12,OLMOLB METERED,22901.0,37027,"(36.00245, -86.778709)"
3593,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,1916158.0,37080,"(36.331509, -86.915843)"
3594,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1401441.0,37217,"(36.106646, -86.667608)"
3595,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,706024.0,37143,"(36.12259, -87.03587)"
3596,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,439895.0,37066,"(36.387698, -86.459057)"
3597,2014.0,12,OLMOLB METERED,7816.0,37210,"(36.140869, -86.738847)"
3598,2016.0,2,COMMERCIAL,185101.0,37201,
3599,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1939159.0,37203,"(36.150195, -86.790206)"
3600,2014.0,12,COMCOMM > 50 KW,10961709.0,37217,"(36.106646, -86.667608)"
3601,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,5940802.0,37214,"(36.168995, -86.667231)"
3602,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,470572.0,37138,"(36.239455, -86.611783)"
3603,2014.0,12,COMCOMM > 50 KW,6862362.0,37076,"(36.175185, -86.5933)"
3604,2014.0,12,OLMOLB METERED,0.0,37073,"(36.42764, -86.812249)"
3605,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,6042593.0,37215,"(36.091316, -86.827959)"
3606,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1461667.0,,
3607,2014.0,12,COMCOMM > 50 KW,13302790.0,37204,"(36.109305, -86.776748)"
3608,2014.0,12,COMCOMM > 50 KW,94500.0,37238,"(36.166067, -86.779698)"
3609,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,216577.0,37219,"(36.167467, -86.783669)"
3610,2014.0,12,SEASEAS > 50 KW,0.0,37212,"(36.133256, -86.801456)"
3611,2014.0,12,COMCOMM > 50 KW,8514030.0,37205,"(36.112469, -86.867263)"
3612,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1495846.0,37115,"(36.262567, -86.704171)"
3613,2014.0,12,COMCOMM > 50 KW,3939931.0,37213,"(36.167552, -86.767564)"
3614,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,3900093.0,,
3615,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,5167160.0,37209,"(36.149599, -86.874487)"
3616,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2857557.0,37211,"(36.069132, -86.724578)"
3617,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,2145792.0,37204,"(36.109305, -86.776748)"
3618,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,6236722.0,37221,"(36.064367, -86.96029)"
3619,2014.0,12,OLMOLB METERED,4609.0,37013,"(36.049335, -86.641832)"
3620,2016.0,3,COMMERCIAL,12798954.0,37013,
3621,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,1188719.0,37189,"(36.279393, -86.826731)"
3622,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,927483.0,37189,"(36.279393, -86.826731)"
3623,2014.0,12,COMCOMM > 50 KW,7978069.0,37201,"(36.164553, -86.776977)"
3624,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,77074.0,37243,"(36.166899, -86.77672)"
3625,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,217060.0,37220,"(36.06788, -86.776955)"
3626,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,1645233.0,37212,"(36.133256, -86.801456)"
3627,2014.0,12,COMCOMM > 50 KW,3103349.0,37221,"(36.064367, -86.96029)"
3628,2014.0,12,OLMOLB METERED,160.0,,
3629,2016.0,2,COMMERCIAL,9793347.0,37027,
3630,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,10985.0,37152,"(36.396526, -86.765833)"
3631,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,849353.0,,
3632,2014.0,11,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)"
3633,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1691195.0,37075,"(36.323052, -86.60557)"
3634,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,134041.0,37135,"(35.946013, -86.661944)"
3635,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,775666.0,37205,"(36.112469, -86.867263)"
3636,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,424597.0,37069,"(35.985493, -86.899213)"
3637,2014.0,11,COMCOMM > 50 KW,379200.0,37242,"(36.165017, -86.782171)"
3638,2014.0,11,COMCOMM > 50 KW,397915.0,37080,"(36.331509, -86.915843)"
3639,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,6314862.0,,
3640,2014.0,11,OLMOLB METERED,13860.0,37214,"(36.168995, -86.667231)"
3641,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1315140.0,37204,"(36.109305, -86.776748)"
3642,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,6559218.0,37211,"(36.069132, -86.724578)"
3643,2014.0,11,OLMOLB METERED,100074.0,37212,"(36.133256, -86.801456)"
3644,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1145150.0,37215,"(36.091316, -86.827959)"
3645,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,61692.0,37073,"(36.42764, -86.812249)"
3646,2014.0,11,COMCOMM > 50 KW,1389315.0,37220,"(36.06788, -86.776955)"
3647,2014.0,11,OLMOLB METERED,1480.0,37218,"(36.210699, -86.866798)"
3648,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3000220.0,37217,"(36.106646, -86.667608)"
3649,2014.0,11,OLMOLB METERED,549.0,37228,"(36.193837, -86.803025)"
3650,2016.0,3,OUTDOOR LIGHTING,5247.0,37013,
3651,2014.0,11,OLMOLB METERED,7062.0,37210,"(36.140869, -86.738847)"
3652,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3131364.0,37216,"(36.216134, -86.726204)"
3653,2014.0,11,OLMOLB METERED,2618.0,37207,"(36.224945, -86.775061)"
3654,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,1744582.0,,
3655,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,1243486.0,37080,"(36.331509, -86.915843)"
3656,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,5573170.0,37115,"(36.262567, -86.704171)"
3657,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,60665.0,37015,"(36.29003, -87.070106)"
3658,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,852349.0,37076,"(36.175185, -86.5933)"
3659,2014.0,11,OLMOLB METERED,5240.0,37080,"(36.331509, -86.915843)"
3660,2013.0,5,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1277973.0,,
3661,2014.0,11,COMCOMM > 50 KW,7732859.0,37201,"(36.164553, -86.776977)"
3662,2014.0,11,COMCOMM > 50 KW,47400.0,,
3663,2014.0,11,OLMOLB METERED,5173.0,37013,"(36.049335, -86.641832)"
3664,2014.0,11,COMCOMM > 50 KW,8252289.0,37075,"(36.323052, -86.60557)"
3665,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,405490.0,37138,"(36.239455, -86.611783)"
3666,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,796617.0,37208,"(36.176427, -86.805176)"
3667,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,827772.0,37206,"(36.18095, -86.739624)"
3668,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4435.0,37135,"(35.946013, -86.661944)"
3669,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,5917417.0,37205,"(36.112469, -86.867263)"
3670,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,202898.0,37219,"(36.167467, -86.783669)"
3671,2014.0,11,COMCOMM > 50 KW,5019165.0,37215,"(36.091316, -86.827959)"
3672,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,925947.0,37189,"(36.279393, -86.826731)"
3673,2014.0,11,COMCOMM > 50 KW,484000.0,,
3674,2014.0,11,COMCOMM > 50 KW,82500.0,37238,"(36.166067, -86.779698)"
3675,2014.0,11,SEASEAS > 50 KW,11200.0,37205,"(36.112469, -86.867263)"
3676,2014.0,11,OLMOLB METERED,6471.0,,
3677,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,4598205.0,,
3678,2014.0,11,COMCOMM > 50 KW,9247067.0,37115,"(36.262567, -86.704171)"
3679,2014.0,11,OLMOLB METERED,41433.0,37221,"(36.064367, -86.96029)"
3680,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,750099.0,37189,"(36.279393, -86.826731)"
3681,2014.0,11,COMCOMM > 50 KW,4986098.0,37218,"(36.210699, -86.866798)"
3682,2014.0,11,OLMOLB METERED,80.0,37189,"(36.279393, -86.826731)"
3683,2014.0,11,COMCOMM > 50 KW,23100.0,37202,"(36.158527, -86.782923)"
3684,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1047630.0,,
3685,2014.0,11,COMCOMM > 50 KW,13469995.0,37208,"(36.176427, -86.805176)"
3686,2014.0,11,OLMOLB METERED,0.0,37076,"(36.175185, -86.5933)"
3687,2014.0,11,COMCOMM > 50 KW,4865.0,37015,"(36.29003, -87.070106)"
3688,2014.0,11,COMCOMM > 50 KW,21391900.0,37138,"(36.239455, -86.611783)"
3689,2014.0,11,COMCOMM > 50 KW,40.0,37234,"(36.159965, -86.783617)"
3690,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7994.0,37069,"(35.985493, -86.899213)"
3691,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,7027.0,37152,"(36.396526, -86.765833)"
3692,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,36014.0,37228,"(36.193837, -86.803025)"
3693,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,4800085.0,37221,"(36.064367, -86.96029)"
3694,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1344119.0,37115,"(36.262567, -86.704171)"
3695,2016.0,2,COMMERCIAL,1542639.0,37072,
3696,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,184538.0,37080,"(36.331509, -86.915843)"
3697,2014.0,11,OLMOLB METERED,14348.0,37086,"(36.014912, -86.5643)"
3698,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,23000.0,37143,"(36.12259, -87.03587)"
3699,2014.0,11,COMCOMM > 50 KW,1540847.0,37189,"(36.279393, -86.826731)"
3700,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,5880149.0,37027,"(36.00245, -86.778709)"
3701,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1232380.0,37072,"(36.350389, -86.731255)"
3702,2014.0,11,OLMOLB METERED,7327.0,37206,"(36.18095, -86.739624)"
3703,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2101982.0,37210,"(36.140869, -86.738847)"
3704,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,78643.0,37243,"(36.166899, -86.77672)"
3705,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,190609.0,37220,"(36.06788, -86.776955)"
3706,2014.0,11,COMCOMM > 50 KW,583574.0,37066,"(36.387698, -86.459057)"
3707,2014.0,11,OLMOLB METERED,44040.0,37027,"(36.00245, -86.778709)"
3708,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,829768.0,37221,"(36.064367, -86.96029)"
3709,2014.0,11,COMCOMM > 50 KW,10462099.0,37217,"(36.106646, -86.667608)"
3710,2014.0,11,OLMOLB METERED,6401.0,37220,"(36.06788, -86.776955)"
3711,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,549867.0,37086,"(36.014912, -86.5643)"
3712,2014.0,11,COMCOMM > 50 KW,55760.0,37069,"(35.985493, -86.899213)"
3713,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,12464.0,37073,"(36.42764, -86.812249)"
3714,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,9409.0,37152,"(36.396526, -86.765833)"
3715,2014.0,11,COMCOMM > 50 KW,23917489.0,37214,"(36.168995, -86.667231)"
3716,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5984.0,37082,"(36.08832, -87.117051)"
3717,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1354611.0,37207,"(36.224945, -86.775061)"
3718,2014.0,11,COMCOMM > 50 KW,20826028.0,37210,"(36.140869, -86.738847)"
3719,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,449310.0,37122,"(36.187906, -86.500085)"
3720,2014.0,11,COMCOMM > 50 KW,13753948.0,37207,"(36.224945, -86.775061)"
3721,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3653448.0,37209,"(36.149599, -86.874487)"
3722,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,501.0,37213,"(36.167552, -86.767564)"
3723,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2629495.0,37211,"(36.069132, -86.724578)"
3724,2014.0,11,COMCOMM > 50 KW,7028936.0,37076,"(36.175185, -86.5933)"
3725,2014.0,11,COMCOMM > 50 KW,8625387.0,37212,"(36.133256, -86.801456)"
3726,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,1759321.0,37210,"(36.140869, -86.738847)"
3727,2014.0,11,COMCOMM > 50 KW,4864658.0,,
3728,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,4826204.0,37214,"(36.168995, -86.667231)"
3729,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3332853.0,37138,"(36.239455, -86.611783)"
3730,2014.0,11,OLMOLB METERED,1339.0,37203,"(36.150195, -86.790206)"
3731,2014.0,11,COMCOMM > 50 KW,47120.0,,
3732,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,5311030.0,37072,"(36.350389, -86.731255)"
3733,2014.0,11,COMCOMM > 50 KW,973700.0,37229,"(36.166687, -86.779932)"
3734,2016.0,3,OUTDOOR LIGHTING,1713.0,37205,
3735,2014.0,11,OLMOLB METERED,111867.0,37208,"(36.176427, -86.805176)"
3736,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3447399.0,37218,"(36.210699, -86.866798)"
3737,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,29548.0,37066,"(36.387698, -86.459057)"
3738,2014.0,11,OLMOLB METERED,5620.0,37115,"(36.262567, -86.704171)"
3739,2014.0,11,COMCOMM > 50 KW,11049697.0,37027,"(36.00245, -86.778709)"
3740,2014.0,11,SEASEAS =< 50 KW,4.0,37086,"(36.014912, -86.5643)"
3741,2014.0,11,COMCOMM > 50 KW,2601959.0,37206,"(36.18095, -86.739624)"
3742,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,15681.0,37243,"(36.166899, -86.77672)"
3743,2014.0,11,COMCOMM > 50 KW,3660130.0,37213,"(36.167552, -86.767564)"
3744,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3079873.0,37206,"(36.18095, -86.739624)"
3745,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2020467.0,37203,"(36.150195, -86.790206)"
3746,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,2969678.0,37086,"(36.014912, -86.5643)"
3747,2014.0,11,OLMOLB METERED,20907.0,37072,"(36.350389, -86.731255)"
3748,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,1977722.0,,
3749,2014.0,11,COMCOMM > 50 KW,7987730.0,37072,"(36.350389, -86.731255)"
3750,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,3980.0,37064,"(35.889628, -86.926986)"
3751,2013.0,5,COMCOMM =< 50 KW              COMCOMM 3-PHASE,103571.0,,
3752,2014.0,11,COMCOMM > 50 KW,9012017.0,37205,"(36.112469, -86.867263)"
3753,2014.0,11,OLMOLB METERED,600.0,37073,"(36.42764, -86.812249)"
3754,2014.0,11,OLMOLB METERED,16380.0,37209,"(36.149599, -86.874487)"
3755,2014.0,11,OLMOLB METERED,4242.0,37205,"(36.112469, -86.867263)"
3756,2014.0,11,SEASEAS =< 50 KW,960.0,37072,"(36.350389, -86.731255)"
3757,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1254235.0,,
3758,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,568053.0,,
3759,2014.0,11,OLMOLB METERED,70113.0,37075,"(36.323052, -86.60557)"
3760,2014.0,11,COMCOMM =< 50 KW              COMCOMM 3-PHASE,400447.0,37218,"(36.210699, -86.866798)"
3761,2014.0,11,RESRESIDENTIAL                SRSRESID. SUPPL.,24837.0,37082,"(36.08832, -87.117051)"
